,Time,xPosition,yPosition,xVelocity,yVelocity,ElasticPotential,GravitationalPotential,KineticEnergy,Energy
3347,33.47000000000191,-3.342691291262838,-0.8613696653877714,0.5842470506639272,-2.008814234141392,1.1983226903486601,-0.8613696653877714,2.188339621749283,2.525292646710172
3348,33.48000000000191,-3.336848820756199,-0.8814578077291852,0.5692556833857386,-2.022677321663076,1.1992232291563187,-0.8814578077291852,2.20763779031854,2.5254032117456733
3349,33.490000000001906,-3.3311562639223413,-0.901684580945816,0.5542823736504032,-2.0366326524205443,1.1996475048978312,-0.901684580945816,2.2275507553225333,2.5255136792745487
3350,33.500000000001904,-3.3256134401858373,-0.9220509074700215,0.5393307772121327,-2.0506797828763936,1.1995924125230453,-0.9220509074700215,2.248082629573108,2.525624134626132
3351,33.5100000000019,-3.320220132413716,-0.9425577052987855,0.5244045558263956,-2.064818188082336,1.19905522654722,-0.9425577052987855,2.2692371440035504,2.525734665251985
3352,33.5200000000019,-3.314976086855452,-0.9632058871796089,0.5095073752427917,-2.079047260790264,1.1980336088014274,-0.9632058871796089,2.2910176390131496,2.525845360634968
3353,33.5300000000019,-3.309881013103024,-0.9839963597875115,0.4946429031685299,-2.0933663106526503,1.1965256158645965,-0.9839963597875115,2.3134270561152404,2.525956312192325
3354,33.540000000001896,-3.3049345840713387,-1.004930022894038,0.4798148072059562,-2.1077745635149108,1.1945297061597713,-1.004930022894038,2.3364679299072804,2.5260676131730135
3355,33.550000000001894,-3.300136435999279,-1.0260077685291873,0.46502675276771127,-2.1222711608021334,1.1920447466976238,-1.0260077685291873,2.3601423803810584,2.526179358549495
3356,33.56000000000189,-3.295486168471602,-1.0472304801372085,0.450282400973212,-2.136855159002348,1.1890700194509092,-1.0472304801372085,2.3844521055905745,2.526291644904275
3357,33.57000000000189,-3.29098334446187,-1.068599031727232,0.43558540653025823,-2.1515255292482673,1.185605227344086,-1.068599031727232,2.409398374694584,2.5264045703114384
3358,33.58000000000189,-3.2866274903965675,-1.0901142870197147,0.42093941560565507,-2.166281156999181,1.1816504998431905,-1.0901142870197147,2.434982021390071,2.5265182342135466
3359,33.590000000001886,-3.282418096240511,-1.1117770985897064,0.40634806368881704,-2.1811208418244177,1.1772063981316494,-1.1117770985897064,2.4612034377522543,2.5266327372941975
3360,33.600000000001884,-3.278354615603623,-1.1335883070079507,0.3918149734523819,-2.196043297289525,1.1722739198587053,-1.1335883070079507,2.48806256849587,2.526748181346625
3361,33.61000000000188,-3.274436465869099,-1.155548739980846,0.3773437526139051,-2.211047150946036,1.166854503447894,-1.155548739980846,2.515558905671664,2.526864669138712
3362,33.62000000000188,-3.27066302834296,-1.1776592114903064,0.36293799180273506,-2.2261309444254107,1.1609500319540271,-1.1776592114903064,2.5436914838110862,2.526982304274807
3363,33.63000000000188,-3.2670336484249325,-1.1999205209345605,0.3486012624361817,-2.2412931336374613,1.1545628364580838,-1.1999205209345605,2.572458875531265,2.5271011910547885
3364,33.640000000001876,-3.263547635800571,-1.222333452270935,0.33433711460908544,-2.2565320890732674,1.1476956989904479,-1.222333452270935,2.601859187611247,2.5272214343307597
3365,33.650000000001874,-3.26020426465448,-1.2448987731616676,0.3201490750008716,-2.2718460962123146,1.140351854974008,-1.2448987731616676,2.631890057549523,2.5273431393618635
