Time,Angle,AngularVelocity,AngularAcceleration,TangentialVelocity,RadialAcceleration,TangentialAcceleration,xPosition,yPosition,zPosition,Weight,Tension
48.935,0.49737,-1.49799,-3.11717,-2.24698,-3.36596,-4.67576,1.31826,0.71567,0.0,9.8,11.97859
48.94,0.48984,-1.51347,-3.07385,-2.27021,-3.43589,-4.61078,1.32361,0.70573,0.0,9.8,12.08346
48.945,0.48224,-1.52873,-3.02992,-2.2931,-3.50552,-4.54488,1.32894,0.69565,0.0,9.8,12.18792
48.95,0.47456,-1.54377,-2.98537,-2.31566,-3.57484,-4.47806,1.33424,0.68542,0.0,9.8,12.29188
48.955,0.4668,-1.55858,-2.94021,-2.33787,-3.64376,-4.41032,1.33952,0.67505,0.0,9.8,12.39529
48.96,0.45897,-1.57317,-2.89444,-2.35975,-3.7123,-4.34166,1.34476,0.66454,0.0,9.8,12.49807
48.965,0.45107,-1.58752,-2.84806,-2.38128,-3.78033,-4.27209,1.34997,0.65389,0.0,9.8,12.60017
48.97,0.4431,-1.60165,-2.80109,-2.40248,-3.84792,-4.20163,1.35514,0.64311,0.0,9.8,12.70151
48.975,0.43505,-1.61553,-2.75353,-2.4233,-3.91491,-4.1303,1.36027,0.63218,0.0,9.8,12.80203
48.98,0.42694,-1.62918,-2.70538,-2.44377,-3.98134,-4.05807,1.36536,0.62113,0.0,9.8,12.90167
48.985,0.41876,-1.64259,-2.65665,-2.46388,-4.04715,-3.98498,1.37039,0.60994,0.0,9.8,13.00035
48.99,0.41052,-1.65575,-2.60734,-2.48362,-4.11226,-3.91101,1.37537,0.59863,0.0,9.8,13.09801
48.995,0.4022,-1.66866,-2.55746,-2.50299,-4.17664,-3.83619,1.3803,0.58717,0.0,9.8,13.1946
49.0,0.39383,-1.68132,-2.50702,-2.52198,-4.24026,-3.76053,1.38517,0.57559,0.0,9.8,13.29003
49.005,0.38539,-1.69373,-2.45603,-2.54059,-4.30308,-3.68404,1.38998,0.56388,0.0,9.8,13.38426
49.01,0.37689,-1.70588,-2.40448,-2.55882,-4.36504,-3.60672,1.39472,0.55205,0.0,9.8,13.4772
49.015,0.36833,-1.71777,-2.3524,-2.57666,-4.4261,-3.5286,1.39939,0.54009,0.0,9.8,13.56881
49.02,0.35972,-1.7294,-2.29979,-2.5941,-4.48624,-3.44968,1.40399,0.52802,0.0,9.8,13.65902
49.025,0.35104,-1.74077,-2.24665,-2.61116,-4.54542,-3.36998,1.40852,0.51581,0.0,9.8,13.74777
49.03,0.34231,-1.75187,-2.19299,-2.6278,-4.60357,-3.28948,1.41297,0.5035,0.0,9.8,13.83499
49.035,0.33352,-1.7627,-2.13884,-2.64405,-4.66067,-3.20826,1.41734,0.49106,0.0,9.8,13.92063
49.04,0.32468,-1.77326,-2.08418,-2.65989,-4.71668,-3.12627,1.42163,0.47851,0.0,9.8,14.00463
49.045,0.31579,-1.78354,-2.02904,-2.67531,-4.77152,-3.04356,1.42583,0.46585,0.0,9.8,14.08692
49.05,0.30685,-1.79355,-1.97342,-2.69032,-4.82523,-2.96013,1.42993,0.45309,0.0,9.8,14.16746
49.055,0.29785,-1.80327,-1.91734,-2.7049,-4.87767,-2.87601,1.43395,0.4402,0.0,9.8,14.24618
49.06,0.28881,-1.81272,-1.8608,-2.71908,-4.92893,-2.7912,1.43788,0.42722,0.0,9.8,14.32303
49.065,0.27973,-1.82188,-1.80382,-2.73282,-4.97887,-2.70573,1.4417,0.41414,0.0,9.8,14.39795
49.07,0.2706,-1.83076,-1.7464,-2.74614,-5.02752,-2.6196,1.44542,0.40096,0.0,9.8,14.4709
49.075,0.26142,-1.83934,-1.68856,-2.75901,-5.07476,-2.53284,1.44904,0.38768,0.0,9.8,14.54181
49.08,0.2522,-1.84764,-1.63032,-2.77146,-5.12066,-2.44548,1.45255,0.3743,0.0,9.8,14.61064
49.085,0.24294,-1.85565,-1.57167,-2.78348,-5.16516,-2.3575,1.45595,0.36084,0.0,9.8,14.67734
49.09,0.23365,-1.86336,-1.51264,-2.79504,-5.20817,-2.26896,1.45924,0.34729,0.0,9.8,14.74187
49.095,0.22431,-1.87077,-1.45325,-2.80616,-5.24967,-2.17988,1.46242,0.33365,0.0,9.8,14.80417
49.1,0.21494,-1.87789,-1.39349,-2.81684,-5.28971,-2.09023,1.46548,0.31993,0.0,9.8,14.86419
49.105,0.20553,-1.88471,-1.33338,-2.82706,-5.3282,-2.00007,1.46843,0.30613,0.0,9.8,14.92191
49.11,0.19609,-1.89122,-1.27295,-2.83683,-5.36507,-1.90943,1.47125,0.29225,0.0,9.8,14.97727
49.115,0.18662,-1.89744,-1.2122,-2.84616,-5.40042,-1.8183,1.47396,0.27831,0.0,9.8,15.03023
49.12,0.17712,-1.90334,-1.15114,-2.85501,-5.43405,-1.72671,1.47653,0.26429,0.0,9.8,15.08076
49.125,0.16759,-1.90895,-1.0898,-2.86342,-5.46614,-1.6347,1.47898,0.25021,0.0,9.8,15.12881
49.13,0.15803,-1.91424,-1.02818,-2.87136,-5.49647,-1.54227,1.48131,0.23606,0.0,9.8,15.17436
49.135,0.14845,-1.91923,-0.9663,-2.87884,-5.52517,-1.44945,1.4835,0.22186,0.0,9.8,15.21737
49.14,0.13884,-1.9239,-0.90417,-2.88585,-5.55209,-1.35626,1.48557,0.20759,0.0,9.8,15.25781
49.145,0.12921,-1.92827,-0.84181,-2.8924,-5.57734,-1.26272,1.4875,0.19328,0.0,9.8,15.29564
49.15,0.11956,-1.93232,-0.77925,-2.89848,-5.60079,-1.16887,1.48929,0.17891,0.0,9.8,15.33084
49.155,0.10989,-1.93606,-0.71648,-2.90409,-5.62249,-1.07472,1.49095,0.1645,0.0,9.8,15.36339
49.16,0.1002,-1.93949,-0.65352,-2.90924,-5.64243,-0.98028,1.49248,0.15005,0.0,9.8,15.39326
49.165,0.09049,-1.9426,-0.5904,-2.9139,-5.66054,-0.8856,1.49386,0.13555,0.0,9.8,15.42042
49.17,0.08077,-1.94539,-0.52713,-2.91808,-5.67681,-0.79069,1.49511,0.12102,0.0,9.8,15.44486
49.175,0.07104,-1.94787,-0.46372,-2.9218,-5.6913,-0.69558,1.49622,0.10647,0.0,9.8,15.46656
49.18,0.06129,-1.95003,-0.4002,-2.92504,-5.70393,-0.6003,1.49718,0.09188,0.0,9.8,15.4855
49.185,0.05154,-1.95187,-0.33657,-2.9278,-5.71469,-0.50485,1.49801,0.07728,0.0,9.8,15.50167
49.19,0.04178,-1.95339,-0.27285,-2.93008,-5.7236,-0.40927,1.49869,0.06265,0.0,9.8,15.51506
49.195,0.032,-1.9546,-0.20906,-2.9319,-5.73069,-0.31359,1.49923,0.04799,0.0,9.8,15.52566
49.2,0.02223,-1.95548,-0.14522,-2.93322,-5.73585,-0.21783,1.49963,0.03334,0.0,9.8,15.53345
49.205,0.01245,-1.95605,-0.08134,-2.93408,-5.7392,-0.12201,1.49988,0.01867,0.0,9.8,15.53843
49.21,0.00267,-1.9563,-0.01744,-2.93445,-5.74066,-0.02616,1.49999,0.004,0.0,9.8,15.54061
49.215,-0.00711,-1.95622,0.04646,-2.93433,-5.7402,0.06969,1.49996,-0.01066,0.0,9.8,15.53997
49.22,-0.01689,-1.95583,0.11036,-2.93374,-5.73791,0.16554,1.49979,-0.02533,0.0,9.8,15.53652
49.225,-0.02667,-1.95512,0.17422,-2.93268,-5.73374,0.26133,1.49947,-0.04,0.0,9.8,15.53026
49.23,-0.03644,-1.95409,0.23804,-2.93114,-5.7277,0.35706,1.499,-0.05465,0.0,9.8,15.52119
49.235,-0.04621,-1.95274,0.3018,-2.92911,-5.71979,0.4527,1.4984,-0.06929,0.0,9.8,15.50933
49.24,-0.05597,-1.95107,0.36548,-2.92661,-5.71001,0.54822,1.49765,-0.08391,0.0,9.8,15.49467
49.245,-0.06572,-1.94909,0.42906,-2.92364,-5.69843,0.64359,1.49676,-0.09851,0.0,9.8,15.47724
49.25,-0.07546,-1.94678,0.49254,-2.92017,-5.68493,0.73881,1.49573,-0.11308,0.0,9.8,15.45705
49.255,-0.08519,-1.94416,0.55588,-2.91624,-5.66964,0.83382,1.49456,-0.12763,0.0,9.8,15.4341
49.26,-0.0949,-1.94122,0.61909,-2.91183,-5.6525,0.92864,1.49325,-0.14214,0.0,9.8,15.40842
49.265,-0.1046,-1.93797,0.68214,-2.90696,-5.63359,1.02321,1.4918,-0.15661,0.0,9.8,15.38003
49.27,-0.11428,-1.9344,0.74501,-2.9016,-5.61286,1.11752,1.49022,-0.17105,0.0,9.8,15.34894
49.275,-0.12394,-1.93052,0.80769,-2.89578,-5.59036,1.21154,1.48849,-0.18543,0.0,9.8,15.31518
49.28,-0.13358,-1.92632,0.87016,-2.88948,-5.56606,1.30524,1.48664,-0.19977,0.0,9.8,15.27878
49.285,-0.14321,-1.92182,0.93241,-2.88273,-5.54009,1.39862,1.48464,-0.21408,0.0,9.8,15.23976
49.29,-0.1528,-1.917,0.99443,-2.8755,-5.51233,1.49164,1.48252,-0.22831,0.0,9.8,15.19815
49.295,-0.16237,-1.91187,1.05619,-2.8678,-5.48287,1.58428,1.48027,-0.24249,0.0,9.8,15.15399
49.3,-0.17192,-1.90644,1.11769,-2.85966,-5.45177,1.67654,1.47789,-0.25661,0.0,9.8,15.1073
49.305,-0.18144,-1.9007,1.17891,-2.85105,-5.41899,1.76836,1.47538,-0.27067,0.0,9.8,15.05811
49.31,-0.19093,-1.89465,1.23983,-2.84197,-5.38455,1.85974,1.47274,-0.28466,0.0,9.8,15.00648
49.315,-0.20038,-1.8883,1.30044,-2.83245,-5.34852,1.95066,1.46999,-0.29856,0.0,9.8,14.95242
49.32,-0.20981,-1.88165,1.36072,-2.82248,-5.31091,2.04108,1.46711,-0.31241,0.0,9.8,14.89599
49.325,-0.2192,-1.87469,1.42067,-2.81204,-5.27169,2.131,1.46411,-0.32617,0.0,9.8,14.83722
49.33,-0.22856,-1.86744,1.48027,-2.80116,-5.231,2.2204,1.46099,-0.33986,0.0,9.8,14.77615
49.335,-0.23787,-1.85989,1.5395,-2.78984,-5.18879,2.30925,1.45776,-0.35345,0.0,9.8,14.71284
49.34,-0.24715,-1.85205,1.59835,-2.77808,-5.14513,2.39752,1.45442,-0.36696,0.0,9.8,14.64732
49.345,-0.25639,-1.84391,1.65682,-2.76586,-5.10001,2.48523,1.45097,-0.38039,0.0,9.8,14.57964
49.35,-0.26559,-1.83548,1.71488,-2.75322,-5.05348,2.57232,1.44741,-0.39372,0.0,9.8,14.50986
49.355,-0.27475,-1.82676,1.77253,-2.74014,-5.00558,2.6588,1.44374,-0.40696,0.0,9.8,14.43802
49.36,-0.28386,-1.81775,1.82975,-2.72662,-4.95632,2.74462,1.43997,-0.42009,0.0,9.8,14.36417
49.365,-0.29293,-1.80846,1.88653,-2.71269,-4.90579,2.8298,1.4361,-0.43314,0.0,9.8,14.28836
49.37,-0.30194,-1.79889,1.94287,-2.69834,-4.85401,2.9143,1.43214,-0.44606,0.0,9.8,14.21066
49.375,-0.31091,-1.78904,1.99874,-2.68356,-4.801,2.99811,1.42808,-0.45889,0.0,9.8,14.13111
49.38,-0.31983,-1.7789,2.05414,-2.66835,-4.74673,3.08121,1.42393,-0.47161,0.0,9.8,14.04976
49.385,-0.3287,-1.7685,2.10906,-2.65275,-4.69139,3.16359,1.41969,-0.48422,0.0,9.8,13.96669
49.39,-0.33752,-1.75781,2.16349,-2.63672,-4.63484,3.24524,1.41537,-0.49672,0.0,9.8,13.88194
49.395,-0.34628,-1.74686,2.21742,-2.62029,-4.57728,3.32613,1.41096,-0.5091,0.0,9.8,13.79557
49.4,-0.35499,-1.73564,2.27084,-2.60346,-4.51867,3.40626,1.40647,-0.52137,0.0,9.8,13.70765
49.405,-0.36364,-1.72415,2.32375,-2.58623,-4.45904,3.48562,1.40191,-0.53352,0.0,9.8,13.61823
49.41,-0.37223,-1.7124,2.37612,-2.5686,-4.39847,3.56418,1.39728,-0.54554,0.0,9.8,13.52738
49.415,-0.38076,-1.70039,2.42796,-2.55058,-4.33699,3.64194,1.39257,-0.55744,0.0,9.8,13.43515
49.42,-0.38923,-1.68813,2.47925,-2.53219,-4.27467,3.71887,1.3878,-0.56921,0.0,9.8,13.34162
49.425,-0.39764,-1.6756,2.53,-2.5134,-4.21145,3.795,1.38297,-0.58087,0.0,9.8,13.24684
49.43,-0.40599,-1.66283,2.58018,-2.49425,-4.14751,3.87027,1.37807,-0.59239,0.0,9.8,13.15087
49.435,-0.41427,-1.6498,2.6298,-2.4747,-4.08276,3.9447,1.37312,-0.60378,0.0,9.8,13.05379
49.44,-0.42248,-1.63653,2.67885,-2.45479,-4.01735,4.01828,1.36811,-0.61504,0.0,9.8,12.95566
49.445,-0.43063,-1.62301,2.72732,-2.43452,-3.95124,4.09098,1.36305,-0.62617,0.0,9.8,12.85653
49.45,-0.43871,-1.60926,2.7752,-2.41389,-3.88458,4.1628,1.35795,-0.63716,0.0,9.8,12.75649
49.455,-0.44673,-1.59526,2.8225,-2.39289,-3.81728,4.23375,1.3528,-0.64803,0.0,9.8,12.65558
49.46,-0.45467,-1.58103,2.8692,-2.37154,-3.74948,4.3038,1.34761,-0.65875,0.0,9.8,12.55389
49.465,-0.46254,-1.56657,2.9153,-2.34985,-3.68121,4.37295,1.34238,-0.66933,0.0,9.8,12.45147
49.47,-0.47033,-1.55188,2.96079,-2.32782,-3.6125,4.44118,1.33713,-0.67977,0.0,9.8,12.3484
49.475,-0.47805,-1.53696,3.00568,-2.30544,-3.54337,4.50852,1.33184,-0.69007,0.0,9.8,12.24473
49.48,-0.4857,-1.52183,3.04995,-2.28275,-3.47395,4.57493,1.32652,-0.70024,0.0,9.8,12.14053
49.485,-0.49327,-1.50647,3.0936,-2.2597,-3.40418,4.6404,1.32118,-0.71026,0.0,9.8,12.03588
49.49,-0.50077,-1.49089,3.13664,-2.23634,-3.33413,4.70496,1.31582,-0.72015,0.0,9.8,11.93084
49.495,-0.50818,-1.4751,3.17905,-2.21265,-3.26388,4.76858,1.31045,-0.72988,0.0,9.8,11.82547
49.5,-0.51552,-1.4591,3.22083,-2.18865,-3.19346,4.83124,1.30505,-0.73948,0.0,9.8,11.71984
49.505,-0.52277,-1.44289,3.26198,-2.16434,-3.1229,4.89297,1.29966,-0.74892,0.0,9.8,11.61401
49.51,-0.52994,-1.42648,3.30251,-2.13972,-3.05227,4.95376,1.29426,-0.75822,0.0,9.8,11.50806
49.515,-0.53704,-1.40987,3.3424,-2.1148,-2.9816,5.0136,1.28884,-0.76739,0.0,9.8,11.40204
49.52,-0.54404,-1.39306,3.38165,-2.08959,-2.91092,5.07248,1.28344,-0.7764,0.0,9.8,11.29602
49.525,-0.55097,-1.37605,3.42027,-2.06408,-2.84027,5.1304,1.27803,-0.78527,0.0,9.8,11.19007
49.53,-0.5578,-1.35886,3.45825,-2.03829,-2.76975,5.18738,1.27263,-0.79398,0.0,9.8,11.08425
49.535,-0.56455,-1.34147,3.49559,-2.0122,-2.69931,5.24338,1.26724,-0.80255,0.0,9.8,10.97863
49.54,-0.57122,-1.3239,3.53229,-1.98585,-2.62907,5.29844,1.26186,-0.81099,0.0,9.8,10.87326
49.545,-0.57779,-1.30615,3.56835,-1.95922,-2.55904,5.35252,1.25651,-0.81926,0.0,9.8,10.76821
49.55,-0.58428,-1.28822,3.60378,-1.93233,-2.48927,5.40567,1.25116,-0.8274,0.0,9.8,10.66354
49.555,-0.59068,-1.27011,3.63856,-1.90517,-2.41977,5.45784,1.24584,-0.83539,0.0,9.8,10.55932
49.56,-0.59698,-1.25184,3.6727,-1.87776,-2.35066,5.50905,1.24056,-0.84322,0.0,9.8,10.4556
49.565,-0.60319,-1.23339,3.7062,-1.85008,-2.28188,5.5593,1.2353,-0.85091,0.0,9.8,10.35245
49.57,-0.60931,-1.21477,3.73906,-1.82216,-2.2135,5.60859,1.23006,-0.85845,0.0,9.8,10.24992
49.575,-0.61534,-1.196,3.77128,-1.794,-2.14562,5.65692,1.22487,-0.86585,0.0,9.8,10.14807
49.58,-0.62127,-1.17706,3.80286,-1.76559,-2.07821,5.70429,1.21971,-0.8731,0.0,9.8,10.04697
49.585,-0.62711,-1.15797,3.83381,-1.73696,-2.01134,5.75072,1.21459,-0.88021,0.0,9.8,9.94666
49.59,-0.63285,-1.13873,3.86412,-1.7081,-1.94506,5.79618,1.20952,-0.88717,0.0,9.8,9.84721
49.595,-0.6385,-1.11933,3.8938,-1.679,-1.87935,5.8407,1.20449,-0.89399,0.0,9.8,9.74867
49.6,-0.64405,-1.09979,3.92285,-1.64968,-1.81431,5.88428,1.19951,-0.90066,0.0,9.8,9.6511
49.605,-0.6495,-1.0801,3.95126,-1.62015,-1.74992,5.92689,1.19458,-0.90718,0.0,9.8,9.55455
49.61,-0.65485,-1.06028,3.97905,-1.59042,-1.68629,5.96858,1.18971,-0.91356,0.0,9.8,9.45907
49.615,-0.6601,-1.04031,4.0062,-1.56047,-1.62337,6.0093,1.1849,-0.91979,0.0,9.8,9.36471
49.62,-0.66525,-1.02022,4.03274,-1.53033,-1.56127,6.04911,1.18014,-0.92588,0.0,9.8,9.27154
49.625,-0.6703,-0.99999,4.05865,-1.49998,-1.49997,6.08798,1.17545,-0.93183,0.0,9.8,9.17959
49.63,-0.67525,-0.97963,4.08393,-1.46944,-1.43951,6.1259,1.17083,-0.93764,0.0,9.8,9.08892
49.635,-0.6801,-0.95915,4.1086,-1.43872,-1.37995,6.1629,1.16626,-0.94331,0.0,9.8,8.99957
49.64,-0.68484,-0.93855,4.13266,-1.40782,-1.32131,6.19899,1.16178,-0.94882,0.0,9.8,8.9116
49.645,-0.68948,-0.91782,4.1561,-1.37673,-1.26359,6.23415,1.15737,-0.9542,0.0,9.8,8.82504
49.65,-0.69402,-0.89699,4.17892,-1.34548,-1.20689,6.26838,1.15302,-0.95945,0.0,9.8,8.73996
49.655,-0.69845,-0.87604,4.20114,-1.31406,-1.15117,6.30171,1.14876,-0.96455,0.0,9.8,8.65638
49.66,-0.70278,-0.85498,4.22276,-1.28247,-1.09649,6.33414,1.14457,-0.96951,0.0,9.8,8.57436
49.665,-0.707,-0.83381,4.24377,-1.25072,-1.04286,6.36565,1.14047,-0.97433,0.0,9.8,8.49393
49.67,-0.71112,-0.81254,4.26418,-1.21881,-0.99033,6.39627,1.13645,-0.97902,0.0,9.8,8.41514
49.675,-0.71513,-0.79117,4.28399,-1.18676,-0.93892,6.42599,1.13251,-0.98357,0.0,9.8,8.33802
49.68,-0.71903,-0.7697,4.3032,-1.15455,-0.88866,6.4548,1.12867,-0.98798,0.0,9.8,8.26263
49.685,-0.72282,-0.74814,4.32183,-1.12221,-0.83957,6.48274,1.12491,-0.99225,0.0,9.8,8.18899
49.69,-0.72651,-0.72648,4.33986,-1.08972,-0.79166,6.50979,1.12125,-0.9964,0.0,9.8,8.11714
49.695,-0.73009,-0.70474,4.35731,-1.05711,-0.74499,6.53596,1.11767,-1.00041,0.0,9.8,8.04712
49.7,-0.73356,-0.68291,4.37417,-1.02436,-0.69955,6.56126,1.11419,-1.00428,0.0,9.8,7.97897
49.705,-0.73692,-0.661,4.39045,-0.9915,-0.65538,6.58568,1.11081,-1.00802,0.0,9.8,7.91271
49.71,-0.74017,-0.63901,4.40615,-0.95852,-0.6125,6.60922,1.10753,-1.01162,0.0,9.8,7.84839
49.715,-0.74331,-0.61694,4.42128,-0.92541,-0.57092,6.63192,1.10435,-1.01509,0.0,9.8,7.78602
49.72,-0.74634,-0.5948,4.43583,-0.8922,-0.53068,6.65375,1.10127,-1.01843,0.0,9.8,7.72565
49.725,-0.74925,-0.57258,4.44981,-0.85887,-0.49177,6.67472,1.0983,-1.02163,0.0,9.8,7.6673
49.73,-0.75206,-0.5503,4.46322,-0.82545,-0.45425,6.69483,1.09542,-1.02472,0.0,9.8,7.61101
49.735,-0.75476,-0.52795,4.47606,-0.79192,-0.4181,6.71409,1.09265,-1.02767,0.0,9.8,7.55679
49.74,-0.75734,-0.50554,4.48834,-0.75831,-0.38336,6.73251,1.09,-1.03049,0.0,9.8,7.50467
49.745,-0.75981,-0.48307,4.50006,-0.7246,-0.35003,6.75009,1.08745,-1.03318,0.0,9.8,7.45469
49.75,-0.76217,-0.46054,4.51123,-0.69081,-0.31815,6.76684,1.08501,-1.03574,0.0,9.8,7.40686
49.755,-0.76442,-0.43796,4.52183,-0.65694,-0.28771,6.78274,1.08268,-1.03818,0.0,9.8,7.36121
49.76,-0.76655,-0.41532,4.53188,-0.62298,-0.25874,6.79782,1.08046,-1.04048,0.0,9.8,7.31775
49.765,-0.76857,-0.39264,4.54138,-0.58896,-0.23125,6.81207,1.07836,-1.04266,0.0,9.8,7.27651
49.77,-0.77048,-0.36991,4.55032,-0.55487,-0.20525,6.82548,1.07636,-1.04472,0.0,9.8,7.23752
49.775,-0.77227,-0.34714,4.55872,-0.52071,-0.18076,6.83808,1.07449,-1.04664,0.0,9.8,7.20078
49.78,-0.77395,-0.32432,4.56657,-0.48648,-0.15778,6.84986,1.07273,-1.04845,0.0,9.8,7.16631
49.785,-0.77551,-0.30147,4.57387,-0.4522,-0.13633,6.86081,1.0711,-1.05012,0.0,9.8,7.13413
49.79,-0.77696,-0.27858,4.58063,-0.41787,-0.11641,6.87095,1.06957,-1.05167,0.0,9.8,7.10426
49.795,-0.7783,-0.25567,4.58685,-0.3835,-0.09805,6.88028,1.06816,-1.0531,0.0,9.8,7.07671
49.8,-0.77952,-0.23272,4.59253,-0.34908,-0.08124,6.8888,1.06688,-1.05441,0.0,9.8,7.0515
49.805,-0.78063,-0.20974,4.59766,-0.31461,-0.06599,6.89649,1.06571,-1.05559,0.0,9.8,7.02862
49.81,-0.78162,-0.18674,4.60226,-0.28011,-0.05231,6.90339,1.06466,-1.05665,0.0,9.8,7.00811
49.815,-0.78249,-0.16372,4.60632,-0.24558,-0.04021,6.90948,1.06374,-1.05757,0.0,9.8,6.98995
49.82,-0.78325,-0.14068,4.60985,-0.21102,-0.02969,6.91478,1.06294,-1.05838,0.0,9.8,6.97417
49.825,-0.7839,-0.11762,4.61284,-0.17643,-0.02075,6.91926,1.06225,-1.05907,0.0,9.8,6.96077
49.83,-0.78443,-0.09455,4.61529,-0.14182,-0.01341,6.92294,1.06169,-1.05963,0.0,9.8,6.94976
49.835,-0.78485,-0.07147,4.61721,-0.1072,-0.00766,6.92582,1.06124,-1.06008,0.0,9.8,6.94114
49.84,-0.78515,-0.04838,4.6186,-0.07257,-0.00351,6.9279,1.06092,-1.0604,0.0,9.8,6.93491
49.845,-0.78533,-0.02528,4.61945,-0.03792,-0.00096,6.92917,1.06073,-1.06059,0.0,9.8,6.93108
49.85,-0.7854,-0.00219,4.61976,-0.00328,-1e-05,6.92964,1.06066,-1.06066,0.0,9.8,6.92965
49.855,-0.78535,0.02091,4.61955,0.03137,-0.00066,6.92932,1.06071,-1.06061,0.0,9.8,6.93063
49.86,-0.78519,0.04401,4.6188,0.06602,-0.00291,6.9282,1.06088,-1.06044,0.0,9.8,6.934
49.865,-0.78491,0.0671,4.61751,0.10065,-0.00675,6.92627,1.06118,-1.06014,0.0,9.8,6.93977
49.87,-0.78452,0.09018,4.6157,0.13527,-0.0122,6.92355,1.06159,-1.05973,0.0,9.8,6.94794
49.875,-0.78401,0.11326,4.61334,0.16989,-0.01924,6.92001,1.06213,-1.05919,0.0,9.8,6.9585
49.88,-0.78339,0.13632,4.61046,0.20448,-0.02787,6.91569,1.06279,-1.05853,0.0,9.8,6.97145
49.885,-0.78265,0.15936,4.60703,0.23904,-0.03809,6.91054,1.06357,-1.05774,0.0,9.8,6.98678
49.89,-0.78179,0.18238,4.60307,0.27357,-0.04989,6.9046,1.06448,-1.05683,0.0,9.8,7.00449
49.895,-0.78082,0.20539,4.59858,0.30808,-0.06328,6.89787,1.0655,-1.05579,0.0,9.8,7.02456
49.9,-0.77974,0.22837,4.59354,0.34256,-0.07823,6.89031,1.06664,-1.05464,0.0,9.8,7.04699
49.905,-0.77854,0.25132,4.58797,0.37698,-0.09474,6.88196,1.06791,-1.05336,0.0,9.8,7.07176
49.91,-0.77722,0.27425,4.58185,0.41138,-0.11282,6.87278,1.0693,-1.05195,0.0,9.8,7.09887
49.915,-0.7758,0.29714,4.57519,0.44571,-0.13244,6.86278,1.07079,-1.05043,0.0,9.8,7.1283
49.92,-0.77425,0.32,4.56799,0.48,-0.1536,6.85198,1.07242,-1.04877,0.0,9.8,7.16004
49.925,-0.7726,0.34282,4.56025,0.51423,-0.17629,6.84038,1.07415,-1.047,0.0,9.8,7.19408
49.93,-0.77083,0.3656,4.55195,0.5484,-0.2005,6.82792,1.076,-1.0451,0.0,9.8,7.23039
49.935,-0.76894,0.38834,4.54311,0.58251,-0.22621,6.81467,1.07797,-1.04306,0.0,9.8,7.26896
49.94,-0.76694,0.41103,4.53372,0.61654,-0.25342,6.80058,1.08006,-1.0409,0.0,9.8,7.30977
49.945,-0.76483,0.43367,4.52377,0.6505,-0.2821,6.78566,1.08225,-1.03862,0.0,9.8,7.35281
49.95,-0.76261,0.45627,4.51328,0.6844,-0.31227,6.76992,1.08455,-1.03622,0.0,9.8,7.39805
49.955,-0.76027,0.47881,4.50222,0.71822,-0.34389,6.75333,1.08697,-1.03368,0.0,9.8,7.44547
49.96,-0.75782,0.50129,4.49061,0.75194,-0.37694,6.73592,1.0895,-1.03101,0.0,9.8,7.49505
49.965,-0.75525,0.52371,4.47843,0.78556,-0.41141,6.71765,1.09215,-1.02821,0.0,9.8,7.54676
49.97,-0.75258,0.54607,4.46569,0.81911,-0.44729,6.69854,1.09489,-1.02529,0.0,9.8,7.60058
49.975,-0.74979,0.56837,4.45239,0.85256,-0.48457,6.67858,1.09775,-1.02223,0.0,9.8,7.65649
49.98,-0.7469,0.5906,4.43852,0.8859,-0.52321,6.65778,1.1007,-1.01905,0.0,9.8,7.71445
49.985,-0.74389,0.61275,4.42407,0.91912,-0.56319,6.63611,1.10376,-1.01573,0.0,9.8,7.77444
49.99,-0.74077,0.63484,4.40906,0.95226,-0.60453,6.61359,1.10692,-1.01228,0.0,9.8,7.83643
49.995,-0.73754,0.65684,4.39347,0.98526,-0.64716,6.5902,1.11019,-1.0087,0.0,9.8,7.90039
50.0,-0.7342,0.67877,4.3773,1.01815,-0.69109,6.56595,1.11355,-1.00499,0.0,9.8,7.96628
50.005,-0.73075,0.70061,4.36054,1.05091,-0.73628,6.54081,1.11701,-1.00114,0.0,9.8,8.03408
50.01,-0.7272,0.72237,4.34321,1.08356,-0.78273,6.51482,1.12056,-0.99717,0.0,9.8,8.10375
50.015,-0.72353,0.74404,4.32529,1.11606,-0.83039,6.48794,1.12421,-0.99305,0.0,9.8,8.17525
50.02,-0.71975,0.76563,4.30678,1.14845,-0.87928,6.46017,1.12796,-0.9888,0.0,9.8,8.24855
50.025,-0.71587,0.78711,4.28767,1.18066,-0.92931,6.4315,1.13178,-0.98441,0.0,9.8,8.32362
50.03,-0.71188,0.8085,4.26797,1.21275,-0.98051,6.40196,1.1357,-0.97989,0.0,9.8,8.40041
50.035,-0.70779,0.82979,4.24768,1.24468,-1.03283,6.37152,1.1397,-0.97523,0.0,9.8,8.47889
50.04,-0.70359,0.85098,4.22678,1.27647,-1.08625,6.34017,1.14379,-0.97044,0.0,9.8,8.55901
50.045,-0.69928,0.87206,4.20528,1.30809,-1.14073,6.30792,1.14796,-0.9655,0.0,9.8,8.64073
50.05,-0.69487,0.89303,4.18318,1.33954,-1.19625,6.27477,1.15221,-0.96043,0.0,9.8,8.72402
50.055,-0.69035,0.91389,4.16046,1.37084,-1.25279,6.24069,1.15653,-0.95521,0.0,9.8,8.80882
50.06,-0.68573,0.93463,4.13714,1.40194,-1.3103,6.20571,1.16094,-0.94986,0.0,9.8,8.8951
