Time,Angle,AngularVelocity,AngularAcceleration,TangentialVelocity,RadialAcceleration,TangentialAcceleration,xPosition,yPosition,zPosition,Weight,Normal
1.323,0.25666,0.65271,1.65848,0.97907,-0.63905,2.48772,1.45086,0.38078,0.0,9.8,8.83995
1.324,0.25731,0.65437,1.66261,0.98156,-0.6423,2.49392,1.45062,0.38172,0.0,9.8,8.83507
1.325,0.25797,0.65603,1.66675,0.98404,-0.64556,2.50012,1.45036,0.38268,0.0,9.8,8.83016
1.326,0.25862,0.6577,1.6709,0.98655,-0.64885,2.50635,1.45012,0.38362,0.0,9.8,8.82523
1.327,0.25928,0.65937,1.67506,0.98906,-0.65215,2.51259,1.44986,0.38458,0.0,9.8,8.82027
1.328,0.25994,0.66105,1.67923,0.99158,-0.65548,2.51884,1.44961,0.38553,0.0,9.8,8.81529
1.329,0.2606,0.66273,1.68341,0.9941,-0.65882,2.52512,1.44935,0.38649,0.0,9.8,8.81028
1.33,0.26127,0.66442,1.6876,0.99663,-0.66218,2.5314,1.44909,0.38746,0.0,9.8,8.80525
1.331,0.26193,0.66611,1.69179,0.99916,-0.66555,2.53768,1.44884,0.38842,0.0,9.8,8.80019
1.332,0.2626,0.6678,1.696,1.0017,-0.66894,2.544,1.44858,0.38939,0.0,9.8,8.7951
1.333,0.26327,0.6695,1.70022,1.00425,-0.67235,2.55033,1.44832,0.39036,0.0,9.8,8.78999
1.334,0.26394,0.6712,1.70445,1.0068,-0.67576,2.55668,1.44805,0.39133,0.0,9.8,8.78486
1.335,0.26461,0.67291,1.70869,1.00936,-0.67921,2.56304,1.44779,0.3923,0.0,9.8,8.7797
1.336,0.26528,0.67462,1.71294,1.01193,-0.68267,2.56941,1.44753,0.39327,0.0,9.8,8.77451
1.337,0.26596,0.67633,1.71719,1.01449,-0.68613,2.57578,1.44726,0.39425,0.0,9.8,8.7693
1.338,0.26664,0.67805,1.72146,1.01708,-0.68963,2.58219,1.44699,0.39524,0.0,9.8,8.76406
1.339,0.26732,0.67978,1.72574,1.01967,-0.69315,2.58861,1.44672,0.39622,0.0,9.8,8.75879
1.34,0.268,0.6815,1.73003,1.02225,-0.69666,2.59504,1.44645,0.39721,0.0,9.8,8.7535
1.341,0.26868,0.68324,1.73433,1.02486,-0.70023,2.6015,1.44618,0.39819,0.0,9.8,8.74818
1.342,0.26936,0.68497,1.73864,1.02746,-0.70378,2.60796,1.44591,0.39917,0.0,9.8,8.74283
1.343,0.27005,0.68671,1.74296,1.03006,-0.70736,2.61444,1.44564,0.40017,0.0,9.8,8.73746
1.344,0.27074,0.68846,1.74729,1.03269,-0.71097,2.62094,1.44536,0.40117,0.0,9.8,8.73206
1.345,0.27143,0.69021,1.75162,1.03532,-0.71458,2.62743,1.44508,0.40216,0.0,9.8,8.72664
1.346,0.27212,0.69196,1.75597,1.03794,-0.71821,2.63396,1.4448,0.40316,0.0,9.8,8.72118
1.347,0.27281,0.69372,1.76033,1.04058,-0.72187,2.6405,1.44453,0.40416,0.0,9.8,8.7157
1.348,0.2735,0.69548,1.7647,1.04322,-0.72554,2.64705,1.44425,0.40515,0.0,9.8,8.71019
1.349,0.2742,0.69725,1.76908,1.04588,-0.72924,2.65362,1.44396,0.40617,0.0,9.8,8.70465
1.35,0.2749,0.69902,1.77347,1.04853,-0.73294,2.66021,1.44368,0.40718,0.0,9.8,8.69909
1.351,0.2756,0.7008,1.77787,1.0512,-0.73668,2.6668,1.44339,0.40819,0.0,9.8,8.6935
1.352,0.2763,0.70258,1.78229,1.05387,-0.74043,2.67344,1.44311,0.4092,0.0,9.8,8.68788
1.353,0.277,0.70436,1.78671,1.05654,-0.74418,2.68006,1.44282,0.41021,0.0,9.8,8.68223
1.354,0.27771,0.70615,1.79114,1.05923,-0.74797,2.68671,1.44253,0.41123,0.0,9.8,8.67655
1.355,0.27842,0.70794,1.79558,1.06191,-0.75177,2.69337,1.44224,0.41226,0.0,9.8,8.67084
1.356,0.27913,0.70974,1.80003,1.06461,-0.7556,2.70004,1.44194,0.41328,0.0,9.8,8.66511
1.357,0.27984,0.71154,1.80449,1.06731,-0.75943,2.70674,1.44165,0.4143,0.0,9.8,8.65935
1.358,0.28055,0.71335,1.80897,1.07002,-0.7633,2.71346,1.44135,0.41533,0.0,9.8,8.65355
1.359,0.28126,0.71516,1.81345,1.07274,-0.76718,2.72018,1.44106,0.41635,0.0,9.8,8.64773
1.36,0.28198,0.71698,1.81795,1.07547,-0.77109,2.72692,1.44076,0.41739,0.0,9.8,8.64188
1.361,0.2827,0.7188,1.82245,1.0782,-0.77501,2.73368,1.44046,0.41842,0.0,9.8,8.636
1.362,0.28342,0.72062,1.82697,1.08093,-0.77894,2.74046,1.44016,0.41946,0.0,9.8,8.63009
1.363,0.28414,0.72245,1.83149,1.08368,-0.7829,2.74724,1.43985,0.4205,0.0,9.8,8.62415
1.364,0.28486,0.72428,1.83603,1.08642,-0.78687,2.75404,1.43955,0.42153,0.0,9.8,8.61818
1.365,0.28559,0.72612,1.84057,1.08918,-0.79088,2.76086,1.43924,0.42259,0.0,9.8,8.61218
1.366,0.28631,0.72797,1.84513,1.09196,-0.79491,2.7677,1.43894,0.42362,0.0,9.8,8.60615
1.367,0.28704,0.72981,1.8497,1.09471,-0.79893,2.77455,1.43863,0.42467,0.0,9.8,8.60009
1.368,0.28777,0.73167,1.85428,1.0975,-0.80301,2.78142,1.43832,0.42572,0.0,9.8,8.594
1.369,0.28851,0.73352,1.85887,1.10028,-0.80708,2.7883,1.438,0.42679,0.0,9.8,8.58788
1.37,0.28924,0.73538,1.86347,1.10307,-0.81118,2.7952,1.43769,0.42784,0.0,9.8,8.58173
1.371,0.28998,0.73725,1.86808,1.10588,-0.81531,2.80212,1.43737,0.4289,0.0,9.8,8.57555
1.372,0.29071,0.73912,1.8727,1.10868,-0.81945,2.80905,1.43706,0.42995,0.0,9.8,8.56934
1.373,0.29145,0.74099,1.87733,1.11148,-0.8236,2.816,1.43674,0.43101,0.0,9.8,8.56309
1.374,0.2922,0.74287,1.88197,1.11431,-0.82778,2.82296,1.43642,0.43209,0.0,9.8,8.55682
1.375,0.29294,0.74476,1.88662,1.11714,-0.832,2.82993,1.4361,0.43315,0.0,9.8,8.55051
1.376,0.29369,0.74665,1.89129,1.11998,-0.83623,2.83694,1.43577,0.43423,0.0,9.8,8.54417
1.377,0.29443,0.74854,1.89596,1.12281,-0.84047,2.84394,1.43545,0.43529,0.0,9.8,8.5378
1.378,0.29518,0.75044,1.90065,1.12566,-0.84474,2.85098,1.43512,0.43637,0.0,9.8,8.5314
1.379,0.29593,0.75234,1.90534,1.12851,-0.84902,2.85801,1.4348,0.43744,0.0,9.8,8.52497
1.38,0.29669,0.75425,1.91005,1.13138,-0.85334,2.86508,1.43446,0.43853,0.0,9.8,8.5185
1.381,0.29744,0.75616,1.91477,1.13424,-0.85767,2.87216,1.43413,0.43961,0.0,9.8,8.512
1.382,0.2982,0.75808,1.9195,1.13712,-0.86203,2.87925,1.4338,0.4407,0.0,9.8,8.50547
1.383,0.29896,0.76,1.92424,1.14,-0.8664,2.88636,1.43346,0.44179,0.0,9.8,8.4989
1.384,0.29972,0.76193,1.92899,1.1429,-0.87081,2.89348,1.43313,0.44288,0.0,9.8,8.49231
1.385,0.30048,0.76386,1.93375,1.14579,-0.87522,2.90062,1.43279,0.44397,0.0,9.8,8.48568
1.386,0.30125,0.7658,1.93852,1.1487,-0.87967,2.90778,1.43245,0.44507,0.0,9.8,8.47901
1.387,0.30201,0.76774,1.9433,1.15161,-0.88414,2.91495,1.43211,0.44616,0.0,9.8,8.47231
1.388,0.30278,0.76968,1.9481,1.15452,-0.88861,2.92215,1.43177,0.44726,0.0,9.8,8.46558
1.389,0.30355,0.77163,1.9529,1.15744,-0.89312,2.92935,1.43142,0.44836,0.0,9.8,8.45882
1.39,0.30433,0.77359,1.95772,1.16038,-0.89766,2.93658,1.43107,0.44948,0.0,9.8,8.45202
1.391,0.3051,0.77555,1.96255,1.16332,-0.90222,2.94382,1.43073,0.45058,0.0,9.8,8.44519
1.392,0.30588,0.77751,1.96739,1.16627,-0.90678,2.95108,1.43037,0.4517,0.0,9.8,8.43832
1.393,0.30666,0.77948,1.97224,1.16922,-0.91138,2.95836,1.43002,0.45281,0.0,9.8,8.43142
1.394,0.30744,0.78146,1.9771,1.17219,-0.91602,2.96565,1.42967,0.45393,0.0,9.8,8.42449
1.395,0.30822,0.78344,1.98197,1.17516,-0.92067,2.97296,1.42931,0.45504,0.0,9.8,8.41752
1.396,0.309,0.78542,1.98685,1.17813,-0.92533,2.98028,1.42896,0.45616,0.0,9.8,8.41051
1.397,0.30979,0.78741,1.99175,1.18112,-0.93002,2.98762,1.4286,0.45729,0.0,9.8,8.40347
1.398,0.31058,0.7894,1.99665,1.1841,-0.93473,2.99498,1.42823,0.45842,0.0,9.8,8.3964
1.399,0.31137,0.7914,2.00157,1.1871,-0.93947,3.00236,1.42787,0.45954,0.0,9.8,8.38929
1.4,0.31216,0.79341,2.00649,1.19012,-0.94425,3.00974,1.42751,0.46067,0.0,9.8,8.38214
1.401,0.31296,0.79542,2.01143,1.19313,-0.94904,3.01714,1.42714,0.46181,0.0,9.8,8.37496
1.402,0.31375,0.79743,2.01638,1.19614,-0.95384,3.02457,1.42677,0.46294,0.0,9.8,8.36774
1.403,0.31455,0.79945,2.02134,1.19917,-0.95868,3.03201,1.4264,0.46408,0.0,9.8,8.36049
1.404,0.31535,0.80147,2.02632,1.2022,-0.96353,3.03948,1.42603,0.46522,0.0,9.8,8.3532
1.405,0.31615,0.8035,2.0313,1.20525,-0.96842,3.04695,1.42566,0.46636,0.0,9.8,8.34587
1.406,0.31696,0.80554,2.03629,1.20831,-0.97334,3.05444,1.42528,0.46752,0.0,9.8,8.33851
1.407,0.31776,0.80757,2.0413,1.21136,-0.97825,3.06195,1.42491,0.46866,0.0,9.8,8.33111
1.408,0.31857,0.80962,2.04632,1.21443,-0.98323,3.06948,1.42453,0.46981,0.0,9.8,8.32367
1.409,0.31938,0.81167,2.05135,1.2175,-0.98821,3.07702,1.42415,0.47097,0.0,9.8,8.3162
1.41,0.3202,0.81372,2.05639,1.22058,-0.99321,3.08458,1.42376,0.47213,0.0,9.8,8.30869
1.411,0.32101,0.81578,2.06144,1.22367,-0.99825,3.09216,1.42338,0.47329,0.0,9.8,8.30114
1.412,0.32183,0.81784,2.0665,1.22676,-1.00329,3.09975,1.42299,0.47445,0.0,9.8,8.29355
1.413,0.32265,0.81991,2.07158,1.22986,-1.00838,3.10737,1.4226,0.47562,0.0,9.8,8.28593
1.414,0.32347,0.82199,2.07666,1.23298,-1.0135,3.11499,1.42221,0.47679,0.0,9.8,8.27826
1.415,0.32429,0.82407,2.08176,1.2361,-1.01864,3.12264,1.42182,0.47795,0.0,9.8,8.27056
1.416,0.32512,0.82615,2.08687,1.23922,-1.02379,3.1303,1.42142,0.47913,0.0,9.8,8.26282
1.417,0.32594,0.82824,2.09199,1.24236,-1.02897,3.13798,1.42103,0.4803,0.0,9.8,8.25505
1.418,0.32677,0.83034,2.09712,1.24551,-1.0342,3.14568,1.42063,0.48148,0.0,9.8,8.24723
1.419,0.3276,0.83243,2.10227,1.24864,-1.03941,3.1534,1.42023,0.48266,0.0,9.8,8.23938
1.42,0.32844,0.83454,2.10742,1.25181,-1.04469,3.16113,1.41982,0.48385,0.0,9.8,8.23148
1.421,0.32927,0.83665,2.11259,1.25498,-1.04997,3.16888,1.41942,0.48503,0.0,9.8,8.22355
1.422,0.33011,0.83876,2.11777,1.25814,-1.05528,3.17666,1.41901,0.48622,0.0,9.8,8.21557
1.423,0.33095,0.84089,2.12296,1.26134,-1.06064,3.18444,1.4186,0.48741,0.0,9.8,8.20756
1.424,0.33179,0.84301,2.12816,1.26452,-1.066,3.19224,1.41819,0.4886,0.0,9.8,8.19951
1.425,0.33264,0.84514,2.13337,1.26771,-1.07139,3.20006,1.41778,0.48981,0.0,9.8,8.19141
1.426,0.33348,0.84728,2.1386,1.27092,-1.07683,3.2079,1.41736,0.491,0.0,9.8,8.18328
1.427,0.33433,0.84942,2.14383,1.27413,-1.08227,3.21574,1.41695,0.4922,0.0,9.8,8.17511
1.428,0.33518,0.85157,2.14908,1.27736,-1.08776,3.22362,1.41653,0.49341,0.0,9.8,8.16689
1.429,0.33603,0.85372,2.15434,1.28058,-1.09326,3.23151,1.41611,0.49461,0.0,9.8,8.15863
1.43,0.33689,0.85587,2.15961,1.28381,-1.09877,3.23942,1.41568,0.49583,0.0,9.8,8.15034
1.431,0.33775,0.85804,2.1649,1.28706,-1.10435,3.24735,1.41525,0.49705,0.0,9.8,8.142
1.432,0.33861,0.8602,2.17019,1.2903,-1.10992,3.25528,1.41483,0.49826,0.0,9.8,8.13362
1.433,0.33947,0.86238,2.1755,1.29357,-1.11555,3.26325,1.4144,0.49948,0.0,9.8,8.1252
1.434,0.34033,0.86455,2.18082,1.29683,-1.12117,3.27123,1.41397,0.5007,0.0,9.8,8.11673
1.435,0.3412,0.86674,2.18615,1.30011,-1.12686,3.27922,1.41353,0.50193,0.0,9.8,8.10823
1.436,0.34206,0.86893,2.19149,1.3034,-1.13256,3.28724,1.4131,0.50314,0.0,9.8,8.09968
1.437,0.34293,0.87112,2.19684,1.30668,-1.13828,3.29526,1.41266,0.50437,0.0,9.8,8.09109
1.438,0.34381,0.87332,2.20221,1.30998,-1.14403,3.30332,1.41222,0.50561,0.0,9.8,8.08246
1.439,0.34468,0.87553,2.20759,1.3133,-1.14983,3.31139,1.41178,0.50684,0.0,9.8,8.07378
1.44,0.34556,0.87774,2.21298,1.31661,-1.15564,3.31947,1.41133,0.50809,0.0,9.8,8.06506
1.441,0.34644,0.87995,2.21838,1.31992,-1.16147,3.32757,1.41088,0.50933,0.0,9.8,8.0563
1.442,0.34732,0.88217,2.22379,1.32326,-1.16734,3.33568,1.41043,0.51057,0.0,9.8,8.04749
1.443,0.3482,0.8844,2.22922,1.3266,-1.17325,3.34383,1.40998,0.51181,0.0,9.8,8.03864
1.444,0.34909,0.88663,2.23465,1.32994,-1.17917,3.35197,1.40953,0.51306,0.0,9.8,8.02975
1.445,0.34997,0.88887,2.2401,1.33331,-1.18513,3.36015,1.40907,0.5143,0.0,9.8,8.02081
1.446,0.35086,0.89111,2.24556,1.33666,-1.19112,3.36834,1.40862,0.51556,0.0,9.8,8.01183
1.447,0.35176,0.89336,2.25104,1.34004,-1.19714,3.37656,1.40815,0.51683,0.0,9.8,8.0028
1.448,0.35265,0.89561,2.25652,1.34342,-1.20318,3.38478,1.40769,0.51808,0.0,9.8,7.99373
1.449,0.35355,0.89787,2.26202,1.3468,-1.20926,3.39303,1.40722,0.51935,0.0,9.8,7.98461
1.45,0.35445,0.90014,2.26753,1.35021,-1.21538,3.4013,1.40676,0.52061,0.0,9.8,7.97545
1.451,0.35535,0.90241,2.27305,1.35362,-1.22152,3.40958,1.40629,0.52188,0.0,9.8,7.96624
1.452,0.35625,0.90468,2.27858,1.35702,-1.22767,3.41787,1.40582,0.52314,0.0,9.8,7.95699
1.453,0.35716,0.90696,2.28413,1.36044,-1.23386,3.4262,1.40534,0.52442,0.0,9.8,7.94769
1.454,0.35806,0.90925,2.28969,1.36388,-1.2401,3.43453,1.40487,0.52569,0.0,9.8,7.93835
1.455,0.35897,0.91154,2.29526,1.36731,-1.24636,3.44289,1.40439,0.52697,0.0,9.8,7.92895
1.456,0.35989,0.91384,2.30084,1.37076,-1.25266,3.45126,1.4039,0.52826,0.0,9.8,7.91952
1.457,0.3608,0.91615,2.30643,1.37422,-1.259,3.45964,1.40342,0.52953,0.0,9.8,7.91003
1.458,0.36172,0.91845,2.31204,1.37768,-1.26533,3.46806,1.40293,0.53083,0.0,9.8,7.9005
1.459,0.36264,0.92077,2.31766,1.38116,-1.27173,3.47649,1.40245,0.53212,0.0,9.8,7.89092
1.46,0.36356,0.92309,2.32329,1.38463,-1.27814,3.48494,1.40196,0.53341,0.0,9.8,7.88129
1.461,0.36449,0.92542,2.32893,1.38813,-1.2846,3.4934,1.40146,0.53471,0.0,9.8,7.87162
1.462,0.36541,0.92775,2.33458,1.39162,-1.29108,3.50187,1.40097,0.536,0.0,9.8,7.86189
1.463,0.36634,0.93009,2.34025,1.39514,-1.2976,3.51038,1.40047,0.5373,0.0,9.8,7.85212
1.464,0.36727,0.93243,2.34593,1.39864,-1.30414,3.5189,1.39997,0.5386,0.0,9.8,7.84231
1.465,0.36821,0.93478,2.35162,1.40217,-1.31072,3.52743,1.39946,0.53992,0.0,9.8,7.83244
1.466,0.36914,0.93713,2.35733,1.4057,-1.31732,3.536,1.39896,0.54122,0.0,9.8,7.82252
1.467,0.37008,0.93949,2.36304,1.40924,-1.32396,3.54456,1.39845,0.54254,0.0,9.8,7.81256
1.468,0.37102,0.94186,2.36877,1.41279,-1.33065,3.55316,1.39794,0.54385,0.0,9.8,7.80254
1.469,0.37196,0.94423,2.37451,1.41634,-1.33736,3.56176,1.39743,0.54516,0.0,9.8,7.79248
1.47,0.37291,0.94661,2.38027,1.41992,-1.34411,3.5704,1.39691,0.54649,0.0,9.8,7.78236
1.471,0.37386,0.94899,2.38603,1.42348,-1.35087,3.57904,1.39639,0.54782,0.0,9.8,7.7722
1.472,0.37481,0.95138,2.39181,1.42707,-1.35769,3.58772,1.39587,0.54914,0.0,9.8,7.76198
1.473,0.37576,0.95377,2.3976,1.43066,-1.36452,3.5964,1.39534,0.55047,0.0,9.8,7.75172
1.474,0.37671,0.95617,2.4034,1.43425,-1.37139,3.6051,1.39482,0.55179,0.0,9.8,7.7414
1.475,0.37767,0.95858,2.40922,1.43787,-1.37831,3.61383,1.39429,0.55313,0.0,9.8,7.73103
1.476,0.37863,0.96099,2.41505,1.44148,-1.38525,3.62258,1.39376,0.55447,0.0,9.8,7.72062
1.477,0.37959,0.96341,2.42089,1.44512,-1.39224,3.63134,1.39322,0.55581,0.0,9.8,7.71015
1.478,0.38056,0.96583,2.42674,1.44874,-1.39924,3.64011,1.39269,0.55716,0.0,9.8,7.69963
1.479,0.38153,0.96826,2.4326,1.45239,-1.40629,3.6489,1.39214,0.55851,0.0,9.8,7.68905
1.48,0.3825,0.9707,2.43848,1.45605,-1.41339,3.65772,1.3916,0.55986,0.0,9.8,7.67843
1.481,0.38347,0.97314,2.44437,1.45971,-1.4205,3.66656,1.39106,0.56121,0.0,9.8,7.66775
1.482,0.38444,0.97559,2.45027,1.46338,-1.42766,3.67541,1.39051,0.56256,0.0,9.8,7.65702
1.483,0.38542,0.97804,2.45619,1.46706,-1.43484,3.68428,1.38996,0.56392,0.0,9.8,7.64623
1.484,0.3864,0.9805,2.46211,1.47075,-1.44207,3.69316,1.38941,0.56528,0.0,9.8,7.6354
1.485,0.38738,0.98297,2.46805,1.47446,-1.44935,3.70208,1.38885,0.56665,0.0,9.8,7.62451
1.486,0.38836,0.98544,2.47401,1.47816,-1.45664,3.71102,1.3883,0.56801,0.0,9.8,7.61356
1.487,0.38935,0.98791,2.47997,1.48186,-1.46395,3.71995,1.38773,0.56938,0.0,9.8,7.60257
1.488,0.39034,0.9904,2.48595,1.4856,-1.47134,3.72892,1.38717,0.57075,0.0,9.8,7.59151
1.489,0.39133,0.99289,2.49194,1.48934,-1.47875,3.73791,1.3866,0.57213,0.0,9.8,7.58041
1.49,0.39233,0.99538,2.49794,1.49307,-1.48617,3.74691,1.38603,0.57351,0.0,9.8,7.56925
1.491,0.39332,0.99788,2.50396,1.49682,-1.49365,3.75594,1.38546,0.57489,0.0,9.8,7.55803
1.492,0.39432,1.00039,2.50999,1.50058,-1.50117,3.76498,1.38489,0.57627,0.0,9.8,7.54676
1.493,0.39532,1.0029,2.51603,1.50435,-1.50871,3.77404,1.38431,0.57766,0.0,9.8,7.53543
1.494,0.39633,1.00542,2.52208,1.50813,-1.5163,3.78312,1.38373,0.57905,0.0,9.8,7.52405
1.495,0.39733,1.00795,2.52815,1.51192,-1.52394,3.79222,1.38315,0.58044,0.0,9.8,7.51261
1.496,0.39834,1.01048,2.53422,1.51572,-1.5316,3.80133,1.38256,0.58183,0.0,9.8,7.50111
1.497,0.39935,1.01301,2.54032,1.51952,-1.53928,3.81048,1.38197,0.58323,0.0,9.8,7.48956
1.498,0.40037,1.01556,2.54642,1.52334,-1.54704,3.81963,1.38138,0.58464,0.0,9.8,7.47795
1.499,0.40139,1.01811,2.55254,1.52716,-1.55482,3.82881,1.38078,0.58605,0.0,9.8,7.46629
1.5,0.40241,1.02066,2.55867,1.53099,-1.56262,3.83801,1.38018,0.58746,0.0,9.8,7.45456
1.501,0.40343,1.02322,2.56481,1.53483,-1.57047,3.84722,1.37958,0.58886,0.0,9.8,7.44278
1.502,0.40445,1.02579,2.57096,1.53868,-1.57837,3.85644,1.37898,0.59027,0.0,9.8,7.43094
1.503,0.40548,1.02837,2.57713,1.54256,-1.58632,3.86569,1.37837,0.59169,0.0,9.8,7.41905
1.504,0.40651,1.03095,2.58331,1.54643,-1.59429,3.87496,1.37776,0.59311,0.0,9.8,7.40709
1.505,0.40754,1.03353,2.5895,1.5503,-1.60228,3.88425,1.37715,0.59453,0.0,9.8,7.39508
1.506,0.40858,1.03613,2.59571,1.5542,-1.61035,3.89356,1.37653,0.59596,0.0,9.8,7.38301
1.507,0.40961,1.03872,2.60193,1.55808,-1.61841,3.9029,1.37591,0.59738,0.0,9.8,7.37087
1.508,0.41065,1.04133,2.60816,1.562,-1.62655,3.91224,1.37529,0.59881,0.0,9.8,7.35868
1.509,0.4117,1.04394,2.6144,1.56591,-1.63472,3.9216,1.37466,0.60025,0.0,9.8,7.34643
1.51,0.41274,1.04656,2.62066,1.56984,-1.64293,3.93099,1.37404,0.60168,0.0,9.8,7.33412
1.511,0.41379,1.04918,2.62693,1.57377,-1.65117,3.9404,1.37341,0.60312,0.0,9.8,7.32175
1.512,0.41484,1.05181,2.63321,1.57772,-1.65946,3.94982,1.37277,0.60457,0.0,9.8,7.30931
1.513,0.41589,1.05445,2.63951,1.58168,-1.6678,3.95926,1.37214,0.60601,0.0,9.8,7.29682
1.514,0.41695,1.05709,2.64582,1.58564,-1.67616,3.96873,1.37149,0.60746,0.0,9.8,7.28426
1.515,0.41801,1.05974,2.65214,1.58961,-1.68457,3.97821,1.37085,0.60891,0.0,9.8,7.27165
1.516,0.41907,1.0624,2.65847,1.5936,-1.69304,3.9877,1.3702,0.61037,0.0,9.8,7.25897
1.517,0.42013,1.06506,2.66482,1.59759,-1.70153,3.99723,1.36955,0.61182,0.0,9.8,7.24623
1.518,0.4212,1.06773,2.67118,1.6016,-1.71007,4.00677,1.3689,0.61328,0.0,9.8,7.23342
1.519,0.42227,1.0704,2.67755,1.6056,-1.71863,4.01632,1.36824,0.61475,0.0,9.8,7.22056
1.52,0.42334,1.07308,2.68394,1.60962,-1.72725,4.02591,1.36758,0.61621,0.0,9.8,7.20763
1.521,0.42441,1.07577,2.69033,1.61365,-1.73592,4.0355,1.36692,0.61767,0.0,9.8,7.19464
1.522,0.42549,1.07846,2.69674,1.61769,-1.74461,4.04511,1.36625,0.61915,0.0,9.8,7.18158
1.523,0.42657,1.08116,2.70317,1.62174,-1.75336,4.05476,1.36559,0.62063,0.0,9.8,7.16846
1.524,0.42765,1.08387,2.70961,1.6258,-1.76216,4.06442,1.36491,0.6221,0.0,9.8,7.15528
1.525,0.42874,1.08658,2.71606,1.62987,-1.77098,4.07409,1.36424,0.62359,0.0,9.8,7.14203
1.526,0.42983,1.0893,2.72252,1.63395,-1.77986,4.08378,1.36355,0.62507,0.0,9.8,7.12872
1.527,0.43092,1.09203,2.72899,1.63804,-1.78879,4.09348,1.36287,0.62656,0.0,9.8,7.11534
1.528,0.43201,1.09476,2.73548,1.64214,-1.79775,4.10322,1.36219,0.62805,0.0,9.8,7.1019
1.529,0.43311,1.0975,2.74199,1.64625,-1.80676,4.11298,1.3615,0.62954,0.0,9.8,7.08839
1.53,0.4342,1.10024,2.7485,1.65036,-1.81579,4.12275,1.36081,0.63103,0.0,9.8,7.07481
1.531,0.43531,1.10299,2.75503,1.65448,-1.82488,4.13255,1.36011,0.63254,0.0,9.8,7.06117
1.532,0.43641,1.10575,2.76157,1.65862,-1.83402,4.14236,1.35941,0.63403,0.0,9.8,7.04746
1.533,0.43752,1.10852,2.76812,1.66278,-1.84322,4.15218,1.35871,0.63554,0.0,9.8,7.03369
1.534,0.43863,1.11129,2.77469,1.66693,-1.85245,4.16204,1.358,0.63705,0.0,9.8,7.01985
1.535,0.43974,1.11407,2.78127,1.6711,-1.86173,4.17191,1.35729,0.63856,0.0,9.8,7.00594
1.536,0.44086,1.11685,2.78786,1.67527,-1.87103,4.18179,1.35658,0.64008,0.0,9.8,6.99196
1.537,0.44197,1.11964,2.79447,1.67946,-1.88039,4.1917,1.35587,0.64158,0.0,9.8,6.97791
1.538,0.44309,1.12244,2.80109,1.68366,-1.88981,4.20163,1.35515,0.6431,0.0,9.8,6.9638
1.539,0.44422,1.12524,2.80772,1.68786,-1.89925,4.21158,1.35442,0.64463,0.0,9.8,6.94962
1.54,0.44535,1.12805,2.81436,1.69208,-1.90875,4.22154,1.35369,0.64616,0.0,9.8,6.93537
1.541,0.44647,1.13087,2.82102,1.69631,-1.9183,4.23153,1.35297,0.64768,0.0,9.8,6.92105
1.542,0.44761,1.1337,2.82769,1.70055,-1.92791,4.24154,1.35223,0.64922,0.0,9.8,6.90665
1.543,0.44874,1.13653,2.83437,1.7048,-1.93755,4.25156,1.35149,0.65075,0.0,9.8,6.89219
1.544,0.44988,1.13937,2.84107,1.70906,-1.94725,4.26161,1.35075,0.65229,0.0,9.8,6.87766
1.545,0.45102,1.14221,2.84778,1.71332,-1.95697,4.27167,1.35,0.65383,0.0,9.8,6.86306
1.546,0.45216,1.14506,2.8545,1.71759,-1.96674,4.28175,1.34926,0.65536,0.0,9.8,6.84839
1.547,0.45331,1.14792,2.86124,1.72188,-1.97658,4.29186,1.3485,0.65692,0.0,9.8,6.83364
1.548,0.45446,1.15078,2.86799,1.72617,-1.98644,4.30198,1.34775,0.65847,0.0,9.8,6.81883
1.549,0.45561,1.15365,2.87475,1.73048,-1.99636,4.31212,1.34699,0.66002,0.0,9.8,6.80394
1.55,0.45677,1.15653,2.88152,1.7348,-2.00634,4.32228,1.34622,0.66158,0.0,9.8,6.78898
1.551,0.45793,1.15942,2.88831,1.73913,-2.01638,4.33246,1.34545,0.66314,0.0,9.8,6.77395
1.552,0.45909,1.16231,2.89511,1.74346,-2.02645,4.34266,1.34468,0.6647,0.0,9.8,6.75884
1.553,0.46025,1.16521,2.90193,1.74782,-2.03657,4.3529,1.34391,0.66626,0.0,9.8,6.74366
1.554,0.46142,1.16811,2.90875,1.75216,-2.04672,4.36312,1.34313,0.66783,0.0,9.8,6.72841
1.555,0.46259,1.17103,2.91559,1.75654,-2.05697,4.37338,1.34235,0.6694,0.0,9.8,6.71308
1.556,0.46376,1.17394,2.92245,1.76091,-2.0672,4.38368,1.34157,0.67097,0.0,9.8,6.69768
1.557,0.46493,1.17687,2.92931,1.7653,-2.07753,4.39396,1.34078,0.67254,0.0,9.8,6.6822
1.558,0.46611,1.1798,2.93619,1.7697,-2.08789,4.40428,1.33998,0.67412,0.0,9.8,6.66665
1.559,0.46729,1.18274,2.94308,1.77411,-2.09831,4.41462,1.33919,0.6757,0.0,9.8,6.65103
1.56,0.46848,1.18569,2.94999,1.77853,-2.10879,4.42499,1.33838,0.6773,0.0,9.8,6.63532
1.561,0.46967,1.18864,2.95691,1.78296,-2.1193,4.43536,1.33758,0.67889,0.0,9.8,6.61955
1.562,0.47086,1.1916,2.96384,1.7874,-2.12987,4.44576,1.33677,0.68048,0.0,9.8,6.60369
